jobid,jobtitle,company,category,experience,chunk_id,chunk_text
20516500076,WEB DESIGNER (1- 2 YRS),Divine Pixel Codes Pvt Ltd,Web Development,0 - 1 yrs,95,"programmers, designers and content writers work in. Ours is a team which is cohesive, competent and competitive. Most importantly, it is a team committed to the client. Being into professional web design / codes development the company believes in growing with its clients. Job Description Divine Pixel & Codes urgently required a WEB DESIGNER with maximum 1 years of relevant experience. Salary Negotiable Min Experience- 1 year KEY SKILLS REQUIRED: 1.Must be expert in HTML5, CSS3 (semantic & standards- compliant) and Responsive development practices. 2. Work closely with back- end developer in getting work executed & ensuring client satisfaction. 3.Debug & fix issues related to browser compatibility. 4.Develop clean & structured HTML5, CSS3, JavaScript code & CMS for front- end applications. 5.Understanding of various JS framworks and Angular JS. Send your updated CV and covering letter explaining how you meet our requirements to hr1 at divinepnc dot com. Venue: Divine"
20516500076,WEB DESIGNER (1- 2 YRS),Divine Pixel Codes Pvt Ltd,Web Development,0 - 1 yrs,96,"Pixel & codes Pvt. Ltd. A- 138, 1st Floor, or 63, Noida Contact Person: Sakshi Contact No: +91 120- 4262014, Qualifications Any graduate or postgraduate with good communication skills. Preference to early joiner. Prior relevant experience is must. Additional Information SKILLS REQUIRED: html , htlm5 , css , cms , web designer , website designer, UI developer, Responsive Website Designing is must. I'm intereste Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Graphic/Web Designer Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Divine Pixel Codes Pvt Ltd Divine Pixel Codes Pvt Ltd Photo 1"
10815500268,Web Designers,Abacus Infotech,Web Development,0 - 1 yrs,97,"Job Title: Web Designers Company: Abacus Infotech Category: Web Development Skills: IT Software - Application Programming Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. PG:M.Tech Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Mumbai Job Description: Job Description 6 months - 1 year experience in HTML, Dreamweaver, javascript, Photoshop and Flash. Positions are open at junior level. Design and develop websites for domestic as well as foreign clients. Develop Flash presentations. Strong academic background (graduates or post graduates). Knowledge in HTML, Dreamweaver, Javascript, Photoshop and Flash. Should have flair in creativity, conceptualisation and visualisation Good communication skills Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Graphic/Web Designer Keyskills javascript html photoshop dreamweaver academic flash good communication skills flash presentations level visualisation Desired Candidate Profile Education- UG: B.Tech/B.E. PG:M.Tech Doctorate:Any"
10815500268,Web Designers,Abacus Infotech,Web Development,0 - 1 yrs,98,"Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Abacus Infotech Abacus Infotech Photo 1"
10915503473,PHP web developer,Encoders,Web Development,0 - 1 yrs,99,"Job Title: PHP web developer Company: Encoders Category: Web Development Skills: IT Software - Application Programming Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Mumbai Job Description: Job Description Job Description : Required Skills: Strong Knowledge of Programming Extensive Coding Experience Knowledge of Object Oriented PHP 4. 0 or PHP 5 or C or C . Knowledge of HTML or DHTML or XHTML, CSS, Javascript & Ajax. Knowledge of Pear & Smarty Knowledge of parsing for DOM - XML Knowledge of Web Page Opening and control in Java Script Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills web development coding php html xml javascript dom ajax knowledge dhtml Desired Candidate Profile Education- UG: B.Tech/B.E."
10915503473,PHP web developer,Encoders,Web Development,0 - 1 yrs,100,"PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Encoders We specialize in projects that combines of strategy and cutting-edge technology into businesses, hence enabling huge cost cuttings in your daily web expenses. Integrity in business, recognition as experts, quality control, and dynamic customer relations are the distinguishing variables which ensure our ongoing success and that of our customers. We share a mark with our customers to generate the maximum return on investment within the shortest possible span. As a web solutions provider, we help our clients bring the right combination of strategy, technology, experience and creativity to every aspect of their Web-based projects. about us Our development team represents one of the leading resources for innovative and sophisticated web-based solutions accompanied with full range of custom, interactive, web development software and tools along with professional Internet strategies."
10915503473,PHP web developer,Encoders,Web Development,0 - 1 yrs,101,Photo 1
30915500400,Web Developer,Elegensse Corporation,Web Development,0 - 1 yrs,102,"Job Title: Web Developer Company: Elegensse Corporation Category: Web Development Skills: IT Software - Application Programming Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Bengaluru / Bangalore , Delhi/NCR , Hyderabad/Secunderabad , Mumbai , Pune Job Description: Job Description Job Description Exceptional in HTML and CSS skills. Hands on coding experience in HTML, CSS, JavaScript and JQuery. Experience should be rich on Macromedia Dreamweaver, Adobe Photoshop, Adobe Illustrator, File Zilla FTP and Coral Draw. Web Development and Designing, HTML coding and Implementation. Designing websites using HTML, Java script, CSS and Dreamweaver. Designing websites as per Client requirement using the latest software and state of the art technology. Good Communication skills Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role"
30915500400,Web Developer,Elegensse Corporation,Web Development,0 - 1 yrs,103,"Category:Programming & Design Role:Software Developer Keyskills dreamweaver javascript web development adobe illustrator jquery ftp adobe photoshop html css html and css designing Desired Candidate Profile Education- UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Please refer to the Job description above Company Profile: Elegensse Corporation Elegensse Corporation Photo 1"
30915500382,Web Designer,Elegensse Corporation,Web Development,0 - 1 yrs,104,"Job Title: Web Designer Company: Elegensse Corporation Category: Web Development Skills: IT Software - Application Programming Experience: 0 - 1 yrs Education: UG: B.Tech/B.E. PG:Post Graduation Not Required Doctorate:Any Doctorate - Any Specialization, Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru/Bangalore , Bengaluru / Bangalore , Delhi/NCR , Hyderabad/Secunderabad , Mumbai , Pune Job Description: Job Description Job Description creating web site designs . producing sample sites demonstrating and receiving feedback about draft sites keeping up-to-date with recent technological and software developments developing skills and expertise in appropriate software/programming languages including html, Javascript and others producing products that are user-friendly, effective and appealing working as part of a multi-disciplinary team Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Graphic/Web Designer Keyskills html javascript web site software programming software programming languages sites designs producing"
